Param_1,Param_2,Param_3,Param_4,Param_5,Target
1.797671934,-0.14739654,-0.842630975,1.144077498,1.207515642,204.5319924
0.574453681,-0.193528088,-0.154730158,-1.846293567,0.904964828,55.99396722
-2.389535406,-1.295276874,0.332172695,1.888320241,1.143487241,-16.02127869
-1.14424993,-0.341349614,-0.899013108,-0.359913608,-0.969502907,-129.6006181
0.232922821,0.866564752,-1.621213918,0.552171012,0.164207502,32.02526271
0.273002649,1.118330806,0.320818782,2.566077393,-0.11137454,77.86443714
0.295722062,0.48922961,1.226034575,-1.137501996,-0.315480285,-6.685433714
-0.877712284,2.850913937,-1.361760631,0.714309952,-0.883723033,-89.53103267
-0.693945239,-0.714229924,0.673881281,1.09037126,0.92544747,54.64793457
0.710735414,0.439923914,-0.047691308,-2.152305006,0.558185879,37.15854297
0.039305115,-0.03716025,0.570771695,-1.267896933,-0.40794706,-35.32624699
-0.809234221,-1.013952416,-0.441660424,1.58829771,0.88626603,47.30019078
0.626185411,1.083772631,-0.526858095,1.381659614,1.392477007,155.5553537
0.190778816,-0.327346361,-1.205486149,0.687332749,0.791422746,73.41977626
-0.425776966,0.788426462,-0.627786589,-0.981652909,-0.454605983,-68.57956597
0.374039108,-0.764875248,-0.471145157,0.264294927,-0.735186897,-10.40583165
0.337312002,-0.869398768,0.831560338,1.770119115,-0.335909736,55.06083704
1.315109184,-0.00478745,-0.777649892,0.498454195,-0.467589048,62.70963594
0.324540669,-1.286051507,2.517316664,0.411990094,0.182657208,69.53125961
1.09375038,-0.95629635,0.627151078,-0.11709741,0.34208067,96.40830749
0.621884813,1.452295163,0.453320318,-1.021284936,0.555782954,60.77992569
-0.022017249,-1.874176442,-0.328591339,0.747821464,-1.103270682,-43.77161145
0.845351825,-1.542562974,0.148871059,0.144671389,0.106659945,69.83584722
-0.252952556,-0.035053808,-0.712989199,0.390280529,0.722167314,41.35572904
-1.049240868,0.384046633,1.048776606,0.643872326,-2.089162547,-153.4014191
-1.142244201,-1.371753298,1.277399453,-0.194963054,1.014258284,10.88267068
2.132137103,-1.148966969,-0.047669728,-0.134542265,1.218332744,203.2574613
0.682028287,1.174257785,1.857610574,-0.071649214,-0.427533289,37.52761777
-0.301711291,-1.010496233,1.675562315,0.350513797,-1.415770824,-70.80846899
-1.287768862,-0.216793481,0.152169627,0.053786001,-0.795577549,-110.0030548
-0.030580381,-0.499965811,-0.532915666,-0.203156676,1.292695711,76.78447977
-0.660052601,-2.194535672,-0.21422913,0.264066277,0.772986196,22.07628289
-0.53416424,-1.271949295,0.85471214,-0.482539148,-0.644662957,-63.03151862
-0.219335129,0.418736401,-0.519846012,0.936520065,-1.304767832,-64.68941784
1.004513917,-0.339272948,0.961619339,0.901792815,2.480405483,244.5411048
0.281543085,0.226117033,1.696835968,-0.11771931,-1.173896097,-32.58177893
-0.85301218,-0.241682965,0.506727068,-1.174601077,0.45686837,-33.54168446
-1.261661454,1.034123824,1.80199486,1.646688859,-0.442556617,-38.61730959
0.349181752,-1.702904725,1.322196474,-0.565774918,0.946025672,85.45776386
-0.175053141,-2.171049292,0.940769031,1.014464535,-0.256578264,14.46111645
2.02382671,0.94573666,-0.233201232,-0.869599324,1.245828129,181.1837052
-0.233209303,-0.141562413,-1.14467116,-0.991488383,0.496777746,-4.892739323
-0.791562489,0.007646677,0.174136714,-2.119566912,0.527364587,-49.19943291
-1.163955565,-0.677451994,-0.114647384,0.193325412,-0.443079575,-80.74574333
2.303263675,2.71654642,0.466848532,-0.169848571,0.739459985,187.9622607
-0.053598335,0.683200787,-2.785539563,0.2832315,-1.127450702,-77.64959274
-0.517669764,-0.716657776,-0.067119735,-0.02588074,0.939266387,35.08193488
0.659718548,0.042493358,-1.38119675,0.394145122,0.041322867,47.92568115
-1.063491777,-0.76065993,-0.829064803,0.888464206,-0.085455565,-44.13204714
1.032536018,-0.062784897,2.031550914,-0.701073793,1.074851301,135.8565107
0.630545118,-1.300824508,-0.522555603,0.263038293,-0.644725243,9.482842522
-0.788909191,0.604052493,1.049045062,-0.710855483,-0.004444919,-42.89525655
0.918480335,-1.26682759,0.760889776,0.38548621,0.684361178,119.2041521
0.303872129,-0.336855185,0.923245228,-0.078971732,0.705460676,76.04714543
0.90554819,-0.071986115,0.234538877,0.855384864,-0.770226506,36.96288375
2.169637011,0.100950994,-1.744024572,0.275521879,-1.245620074,52.68490114
-0.413075514,0.08442385,-0.638344353,0.877023844,0.280630895,16.74014497
-1.353191933,0.392610501,-0.553320211,-0.29628936,0.048357754,-76.46482027
-0.189837306,1.560252256,-0.44027625,-0.211748249,0.910001147,45.25127336
-1.587534828,-0.486208759,0.196726008,1.179112391,1.277262476,21.86291565
-1.01614117,-1.319499416,0.598910349,0.740707819,1.165030511,42.02436656
-0.043375845,-0.809323609,0.135022678,0.56770689,0.744803458,65.7551053
-1.404296671,-0.745018823,0.192176312,1.651154931,-0.436413569,-59.97026654
0.267449686,0.096098407,0.291844927,0.001168991,0.302435645,46.15917466
1.646612104,0.873885484,-0.724832726,1.46131575,-0.778265156,84.7955166
-1.935646215,1.331689744,1.632758938,-0.033445206,-0.985823385,-148.6039697
0.32179903,-1.068919302,0.596592675,-1.150576949,0.370768849,30.61260729
0.042716592,-0.424273472,0.378764691,0.157770763,-1.254005872,-56.24683648
0.166381271,0.229791785,-0.29616215,0.755915746,-0.68504815,-7.477110739
-0.294909399,-0.847851666,-2.160863576,-0.999532303,1.609128934,49.60119874
-1.131149885,-0.968861174,0.43759788,-0.711799588,-0.133536136,-75.51640328
-0.06823697,-0.09625911,0.510741428,-0.24890908,-0.052802004,1.756749453
0.386634847,-0.035640845,0.594968162,-1.048701409,-1.460081637,-73.11342784
-0.039833028,0.050689093,0.613534229,0.432086374,0.140224511,30.5379906
-1.39462606,1.131152291,-0.162786056,-0.337677541,-0.418509644,-104.6960274
-0.495285763,0.582046086,0.123598904,1.280059246,-0.351870432,-10.76810449
-0.148915531,0.322640058,0.310671957,-0.229400675,-0.196523844,-12.70927821
0.075970013,1.018214668,-1.214054883,1.401506258,0.269227188,51.0152586
0.163888563,-1.086710248,-1.338022688,1.531651486,1.230316439,115.5825977
-0.187262044,0.68300475,-1.112456268,1.08112554,-1.39161358,-70.09533998
-1.238349832,1.008133722,-0.340504036,-0.256941922,0.067104922,-66.23694429
0.248430855,0.612667872,1.862559515,0.198818319,-1.034632617,-17.71502343
0.534404648,0.202774238,0.199347067,0.174437944,0.560457433,79.93871998
1.153428581,-1.580422202,-0.88943521,-0.726742479,0.991352127,113.0391257
-0.549007209,0.074361557,0.594207656,-0.366765278,0.489075552,4.265286687
1.07533559,-2.717656214,0.357174336,-0.212540354,1.388706906,153.8766675
0.278595396,-0.267785091,-1.120180946,2.681565551,0.926026443,130.9329686
-0.050166039,-1.543330057,0.527954004,0.359007329,-1.034510702,-42.71226988
1.195402037,3.13286903,1.263752568,-2.66963514,-0.476667381,2.830315188
-0.105566753,0.484335937,1.146638162,-1.054307382,-1.060164095,-73.22332339
1.278925589,-0.138915856,-1.043929195,1.241959542,-2.892916775,-70.7098375
0.153203685,1.154441171,-0.18587612,0.940435837,0.221586791,51.25664429
1.288170739,-1.525681756,0.390087265,0.224587895,-0.372171193,70.51098874
-0.055281664,0.149043172,-0.597912043,-0.280377949,1.032402877,57.71719585
0.50644218,0.143530144,1.20383526,-0.364535615,1.271809945,117.6618923
-0.631144576,-0.133771241,0.045923568,2.597284844,-0.848436352,-20.12952878
0.726198764,0.102682127,0.401249864,-2.067673221,1.537626742,102.3909944
-1.458830942,-0.161706306,-0.641836285,-0.422948837,-1.477150979,-177.8152103
0.513215354,-0.092123921,1.084021327,-0.009941937,-0.481118,19.7140509
0.300185487,1.250920705,0.194003088,0.048224691,-0.637577897,-8.155267901
0.670416207,-1.466476239,1.742289114,0.88832383,-1.513678262,-7.901108211
0.134632225,-1.190364986,0.012092974,1.491205769,0.945398975,107.0612051
1.331883287,0.303401648,0.315417076,1.017874771,0.184750436,123.1373301
-0.012743229,0.430807334,-0.808253214,0.20399516,0.20923742,19.60304325
2.142174815,0.347740546,-0.625901535,-0.644064302,-0.420874001,89.77914079
-0.786120708,-0.623820812,0.141640317,0.150989335,1.250010094,43.69700162
0.332456241,0.485010149,1.258664349,-0.049263132,0.340155871,59.02676826
1.158545301,-0.377503339,0.810029006,0.180632729,1.488029514,177.1591499
-2.782841095,-0.011736813,-0.876493292,0.574161281,-1.432933127,-231.9560552
-0.196427337,-0.314310974,-0.01835502,0.665240383,1.170212569,83.17645096
-1.265738685,-0.51178991,-0.817880648,-0.34559671,-1.155735485,-147.1944243
0.056338649,-0.27372206,1.436046124,-0.186331735,-0.634332217,-17.0223566
-0.907474513,0.378559971,-0.672923522,-0.356907074,0.515062113,-25.09212725
-0.464405055,-1.75603861,-0.98770403,0.936193995,-0.474193503,-32.97812055
-0.890860904,1.514818345,0.819238143,1.120897841,0.658012586,29.08471409
-0.378868166,-0.546131176,1.095447259,0.319887789,0.249305074,19.13124505
0.492120729,1.383461523,0.206515428,-0.627989386,2.105863673,152.7863879
-1.594393557,-1.3036194,0.246412671,-0.178619233,-1.016118125,-145.224029
1.500833713,0.232708529,-1.114624251,-0.484978911,0.156466223,86.63380182
-3.342892689,-1.306070497,-1.070219499,-0.649084887,1.685461833,-105.7730629
-1.575636214,1.815434478,1.080228587,0.950694718,0.51677285,-20.74358022
-0.354444559,1.092078533,-1.647567798,-0.204902829,0.981757373,30.34269477
-0.208871667,0.334322961,-1.631208154,-0.449172987,-0.454082723,-52.77082473
0.293292528,0.293454729,-0.609559907,0.783388432,0.952076664,96.21272316
0.282356361,-0.192040915,-0.714609557,-0.479831872,-1.1359492,-58.36527755
-0.86165634,0.778350273,1.801479115,0.28174931,-0.113481058,-25.51966397
-0.067005472,-1.09153086,-0.9630985,-1.420386558,-0.025648862,-34.59761196
0.626938774,-1.058683266,0.589303659,0.3999835,0.571780359,94.2351165
-2.125097197,-1.001381864,-0.997384935,-1.062709141,0.123680308,-137.2653618
1.16438755,0.282768631,0.383044689,0.267770169,0.124301574,94.08961981
0.421564528,0.474170448,-0.131455228,0.301533846,-0.793431699,-7.607225554
0.480238627,0.241457073,1.624375763,-0.398136612,1.0113198,103.2395785
-1.055543609,-1.267871807,-0.91874777,0.117703873,0.595219602,-20.41077556
0.768365234,1.030918961,0.939578576,1.896136561,0.685323019,144.9362783
0.509294626,-0.095193108,1.228493681,0.774185256,0.021647771,67.94479844
1.546836309,-1.781738199,-0.024918088,1.671757826,-0.236793325,121.8364356
-0.626144087,-0.798933903,-0.702799769,1.300849891,1.163308608,66.11856412
2.636782788,-0.590134095,-0.834306318,-0.763556339,-0.36270966,117.5546658
0.589503578,-0.347632629,-1.025282484,-1.995761977,1.03363,54.03954585
0.361684799,-1.613294671,-0.588411341,1.114460172,-0.561127379,16.84883392
-0.625047292,0.144609785,1.335805965,-0.766426716,-0.77811548,-78.88182511
0.351632031,1.810051517,-0.337094749,-0.263603441,-1.512626529,-68.85312961
0.848353075,-1.62979137,0.266838213,1.12326204,-1.360181827,4.301592827
-0.023054492,-0.021446766,0.029160121,-1.549305287,0.732183889,18.70683352
-0.170765405,-1.285192424,1.467515221,0.985969083,1.118003901,100.736962
0.408772182,-2.218281084,-0.068692382,-0.067946403,-0.306097631,13.42234315
-0.064238496,0.054705106,2.051898221,0.222699043,0.762803948,73.85644778
-0.69043584,0.543958275,-0.239358588,0.44293686,-0.013938019,-23.05347547
-0.563072038,-0.366773311,1.332579716,-0.780961891,-1.138568556,-96.80008633
-0.487158448,-0.658659643,1.513567686,0.994106631,1.897335597,129.5807505
0.819907597,0.943411742,1.220315388,1.009000634,0.732044032,133.5980981
-0.424678582,-0.537263286,0.413244058,0.601424404,0.410696955,26.63384496
0.454257629,0.954081878,-0.2017575,0.643691223,0.646042435,87.3710437
0.118232089,0.023725171,-0.492379849,1.84506951,-1.622795037,-44.15281971
0.655326708,0.953688873,0.876964356,0.434145524,0.699184246,106.6250799
1.538997677,0.814147023,0.732893769,1.297765071,2.413507155,278.4827593
-0.497606736,-0.561940765,-0.839948236,-0.015301287,-1.184555519,-97.21517872
0.367724479,-0.942906894,-0.197534573,-1.45599336,-0.097271903,-8.134371413
1.154750518,-1.122111411,-1.006699795,0.156361258,-1.629719293,-25.67893144
-0.667771435,-0.951449351,-0.187532572,-0.468881049,-1.258355258,-116.0233233
2.031429092,1.192958762,0.697160574,-2.036728624,1.407241283,173.4639362
0.093576218,0.443123972,-0.496975884,1.811407756,-1.145651575,-17.79585806
-0.41867434,-0.698409455,-0.77704505,-0.459173981,0.58228697,3.946944296
1.631408199,0.323278541,-2.114761126,-1.090103471,1.588244199,158.4534972
-0.07888922,1.128936062,-2.216924749,0.027437915,-0.156390153,-21.76409639
-0.009863683,-1.257188425,0.046576994,-0.356103414,0.78219231,49.16942588
0.292866792,-0.514071105,-2.56463678,-0.388302438,0.163654222,7.117603099
-0.252464597,0.354978649,0.615981901,-0.131817826,0.794434924,45.06865657
0.361665867,0.490576735,-0.083929831,-0.290479071,0.845178306,74.67707031
-1.399495101,0.719866598,-0.557778751,0.507460338,-0.694217954,-106.326365
0.719107337,0.203352047,0.591907958,0.167294789,1.91349614,175.0198975
1.013108544,0.645815615,-0.068461492,-0.944433283,-0.371262892,25.21532034
0.435040459,0.300694328,0.915797157,0.508975894,0.017692338,54.83065709
-2.343595618,0.566627361,-0.891111361,-0.192600889,0.297420458,-119.647908
-0.472638501,0.712516262,0.518374357,0.268034825,-0.392669607,-30.76617482
-0.229685461,0.618892647,0.576740056,-1.005160915,-1.014911483,-81.25908663
0.499470192,-0.374294512,-1.979804563,0.821399294,1.5047457,130.7623713
-1.216988835,-1.351111382,-0.029923122,-0.325991552,-1.104337922,-134.2617286
-0.878788521,1.088839505,-1.959446435,1.82017362,-0.322168201,-36.83400639
-1.023125013,1.272139982,0.568545533,2.423246776,1.469038616,96.36041688
0.209242234,-0.359014783,-1.796025674,-0.101210552,-0.110654631,-1.541803851
-0.130559342,0.201372424,-1.594143317,0.442910627,-0.869456177,-53.3277544
0.566296859,-0.618794065,-0.243507768,1.184072687,1.03022974,128.4274534
-0.90280857,-0.041875916,0.579204265,1.246600629,0.651784934,28.81374387
0.62437558,-0.991517519,-0.073645454,-1.176620093,-0.357167871,-1.333391891
-1.255713784,1.585115661,-0.307390634,0.793271697,0.096117463,-42.42265508
0.62327146,1.206708709,1.521070785,0.74009569,0.979058603,133.6904138
0.315522493,2.897216393,1.971922024,-0.566967841,0.172177277,42.53322492
0.787232361,0.294829379,1.286334246,2.460754917,0.381866405,142.9158949
-1.359769506,0.338420834,-1.243786624,0.0089017,-0.650429917,-117.8452432
-0.674830242,-0.067037238,0.436254245,0.3711434,0.094633662,-11.70239355
-0.208099002,0.792841109,-0.2031126,-0.328941363,1.016487293,50.0646519
-0.713779435,0.490863402,0.087125881,1.208038008,1.617377148,92.75084329
1.224869137,0.063967434,1.492656736,0.728717187,-0.234614906,95.22690791
-1.252187107,-0.772063898,0.257311608,-1.509277125,0.390829016,-69.92075658
-1.277193631,0.08403294,-0.531869637,1.646540185,1.214709786,40.3762747
-0.61970499,0.074111834,-0.943302303,-2.890114414,2.329013011,42.61978057
-1.407520553,-1.030671179,-1.400930159,1.675171314,-0.293434802,-64.16398157
1.487544647,-1.532300693,-0.930329161,2.094700837,1.262817173,210.1230458
0.291034658,1.517146989,1.773270065,-0.291240436,-1.734650242,-68.75411851
-1.071496212,-1.333738044,0.389994773,-0.58559357,-2.282662673,-198.4783052
0.102725152,-2.167515216,0.180244715,1.292971564,0.64318142,84.28854067
1.370152964,-0.739346946,-0.502980723,-1.99278161,-0.612492917,4.985770261
-0.453185687,-0.09862333,-0.60122008,0.34313749,-0.227370718,-27.34890538
-1.268906391,0.73054581,-0.293562273,0.837424706,1.341282449,32.86857646
0.61688971,1.078922355,0.168738579,0.953152427,-1.210651962,-4.748695429
0.005414805,0.914556456,-0.800960577,-0.692770286,-1.172563694,-81.8192413
-1.362677347,1.884947328,-0.441634867,0.603063433,0.405431627,-35.13984909
0.549519473,0.761593552,-0.946099243,0.275250486,-1.489821782,-49.33968218
0.694143204,-0.326428393,1.825518076,1.463707703,-0.535514213,65.19974196
0.188587346,0.889928083,0.779132348,0.122148383,-0.697996937,-11.68149027
0.772122698,0.052767797,2.169421168,-0.733724174,-1.466309653,-31.3960265
-0.219738452,0.759247815,-1.02766034,0.28147735,0.346908058,15.73337208
1.80597474,0.620520862,-1.310717741,0.202048702,-2.718877826,-54.46488572
0.717089068,-0.547863838,-1.066107777,-1.610621539,0.048048132,10.33602642
-0.522824784,0.894682189,0.616516872,0.845667205,0.070888623,7.524539128
-1.214973162,-0.41612883,0.029780182,-1.78207697,-0.292923456,-116.7730657
0.748369168,-2.174538238,-0.275800323,0.381325727,0.048220482,62.27543955
-0.749153506,0.863297023,-1.837595328,0.248081583,1.725113582,60.08383603
0.314507693,1.389687158,-0.25773482,-0.160113481,-0.764336207,-23.24615723
0.762785868,0.204824163,0.763576494,-1.463188603,0.291836173,46.14048738
0.055405793,0.402327935,0.78431309,0.282428503,0.206460247,38.389233
-1.01830199,0.688383484,0.767489018,0.090406112,-0.808616779,-89.2598154
0.041190788,-0.607052799,-0.27634739,-0.856948219,-1.507125313,-99.15793903
-0.176618353,0.142320059,0.013324255,-0.220212276,-0.236684424,-19.15969826
-0.802564361,-1.115519424,1.998744778,-1.70641891,0.997668685,2.588585141
1.394111579,-0.530102279,-0.819163224,1.171639323,-0.044201735,107.1617808
-0.359711717,0.041315383,-0.759456737,0.900657054,0.203514559,14.68859758
-2.181750356,0.804999625,-0.321836139,-0.245532241,-1.286606671,-201.788738
-1.709116214,0.168463111,-1.593284702,0.301457081,-0.488956555,-125.0747887
1.22279695,-1.919775295,0.633086914,1.1882946,-0.419684978,87.25731318
-0.361099196,1.100516713,-0.304314873,0.195761076,-0.014271214,-10.13143092
-1.289183307,1.870722153,-0.395746719,0.867678823,0.017136086,-48.00025915
-0.655415769,1.159463712,0.151046232,-1.102167686,0.955580809,6.434364272
-0.42624579,-1.519779413,0.546170687,-0.133876957,0.034790149,-10.97644083
0.848497811,0.494467135,0.679801458,-1.000322162,-1.081663327,-21.95167268
0.673521892,2.051395919,-1.32493692,1.504507166,-1.290054041,-6.356621357
0.591947943,1.010322503,-0.829655476,-0.835295828,0.144920577,27.97086905
-1.419986057,0.763196973,-1.614610332,-0.582264735,-1.095971639,-164.2224582
0.490783419,2.45990596,-0.451788484,1.597952044,0.279986632,86.66157662
0.63503449,-0.824352493,1.751138799,0.02221993,-0.515969975,30.82475659
0.426657388,1.61872489,0.938381608,-0.410338009,-1.753804321,-71.60596313
0.543002663,0.550756707,-1.071199086,0.670369498,-0.120150642,40.11509291
-2.369255106,0.186439002,0.725916486,2.140486234,-2.979304839,-253.2118005
-0.004290081,0.078610791,0.067284313,0.819251925,-0.509077376,-2.334238194
0.472260204,-1.731260706,-0.202665438,0.274040201,0.913050652,96.24314542
0.164219852,-0.503350699,1.339342762,0.513663086,0.587009225,77.14811607
-1.646263517,-1.308942373,-1.112648081,-0.950816622,0.364664721,-93.67788625
0.646765126,-0.708522879,-0.178631718,-0.917882339,-0.212308739,13.19288429
-0.863815283,-0.703544318,1.5399094,-1.204131222,-0.019195539,-54.75010466
1.526958411,0.726071001,1.072325276,0.437456232,-1.971626263,-1.0010541
-0.062774229,2.660820868,-0.738951478,-0.322544823,0.194146174,4.964040083
-0.909797048,-1.469864039,0.266837403,-2.09459933,1.050207517,-23.38131886
-0.181976576,-1.924960429,-0.178048334,-0.190487521,-0.866049834,-58.16703103
0.901809386,1.558770454,0.159416359,-0.145176449,-0.350725148,39.51768617
-1.978521008,-2.529752793,2.495177076,-1.000237247,0.183459517,-94.87756916
0.247133558,0.472724596,-0.276415688,1.296420077,0.21184477,62.92292153
-0.325170422,0.488523731,0.278811559,2.997962463,0.754746904,104.3488908
-0.145201306,-0.263115918,0.763917172,-1.343577961,1.280224238,55.19571693
-1.634517484,-0.156142555,-1.710468671,0.182799236,0.852681519,-43.72734851
-0.28280652,-1.159357501,-0.895895027,1.287015773,-0.472700856,-14.13065445
2.197080303,1.440054272,-0.379174387,-0.398552781,1.468605967,213.4354083
1.412739489,1.018640524,-1.27997956,-0.543476928,-1.890959693,-44.0034342
-1.818510554,-1.514041623,-0.271696574,-0.710801362,-0.50446928,-143.4973967
0.141544099,-0.907952263,0.667610532,-1.220584241,-0.333995461,-22.81061724
-0.83691276,0.253426885,-0.374272039,1.133065231,0.559952313,16.84847216
-0.368611718,-0.380332979,1.627754495,-0.365730618,-0.557717916,-39.21661749
1.252503008,-0.341649961,-0.279103036,0.203202828,-1.007048991,24.48106199
-0.895682808,-0.556390762,-0.305702958,0.660114792,2.202664402,102.120698
1.050997685,1.169385436,-0.388233422,-1.556380822,0.63506262,71.75261275
-1.700291295,-1.0388881,1.184989422,-1.142061571,-0.489523695,-132.9823273
-1.104240868,1.001113007,-1.624648538,0.017861651,-0.695265275,-108.7111527
0.335045927,0.571256225,-1.402861686,0.68589238,0.652437635,71.832821
-2.133437497,0.758156604,0.036472485,2.391545585,-0.995494893,-120.6992302
0.9487585,-0.154252885,0.332405205,0.919009962,-0.166514189,77.93600468
0.508551396,1.200783617,0.746990704,-0.734947893,-0.342763497,9.019533885
0.323561572,-0.673670463,-1.223440646,-1.625348504,-1.969682602,-134.9881878
-0.414362738,-0.615577025,-0.075042984,-1.03647651,2.349041241,103.4563225
-0.044878521,0.0586947,-0.446046809,-2.23699805,-0.233659088,-59.27380871
0.658581706,1.745095202,-0.417594359,2.103299502,0.033571969,92.73732564
0.330403532,1.014183521,-0.540883479,-3.423397045,0.750970742,-5.127334432
0.609672625,0.690512356,-1.18142496,1.69976174,0.289809976,90.16146468
0.196093043,0.714667758,1.070227816,-0.00173492,-0.181328332,19.30145293
0.279129174,0.217754559,-0.086694373,1.316598679,-2.340807584,-86.16346237
0.549494641,-0.995720365,-0.104086627,2.184238619,-1.18257389,17.83005478
-0.1656893,-0.144695078,-0.066150426,0.492830702,1.360346135,92.22447878
0.344478291,0.091529472,-0.879049912,0.088235461,0.216183032,37.52254668
0.05805378,-0.381938888,-0.025209411,-0.062714548,-3.279915782,-184.8343823
1.199615182,0.27975171,-0.514850471,-2.036770808,-0.465427157,2.999686248
-1.430473601,-0.283250671,-2.304134599,0.750812971,0.353673629,-54.40585718
0.11966708,-0.676446618,0.357373027,-0.348703142,1.109844437,78.57360762
0.142778135,0.188379014,0.499147205,-0.983090015,-0.265671196,-15.10442375
-0.133382905,-0.625418579,-0.899925432,0.637919556,-0.258634183,-6.780138946
0.24238435,0.131988032,-1.50963009,0.159669734,-0.664068948,-24.70999322
-0.813702548,0.210889334,0.606430256,0.567991307,0.458845524,7.964556272
0.190609932,-0.704533799,2.340577807,-1.568022113,-0.435919987,-19.9008967
0.116297262,2.094157285,0.523955636,-0.988326224,0.940605229,55.83744334
0.129430862,-0.400820582,0.414991596,-0.393585269,-0.873930879,-40.09522444
0.982154074,0.483544073,0.922311855,-0.289468018,-2.041523738,-54.1428333
1.063706442,-1.235175047,-0.280562435,2.021197518,-0.734713562,69.35434919
-0.439957462,-0.329487019,-0.121628189,0.939529339,1.087853835,69.13055006
-1.370489019,-2.148380188,-1.507700822,-0.153406647,-1.147787273,-154.2042981
-0.034573964,0.060288709,2.519345996,-0.766252534,-0.692946872,-29.28776783
0.207331833,-0.149743012,-0.259377491,0.780299495,1.63980993,135.1649187
-1.380090787,-1.227791153,0.245360357,-0.830128123,-1.308483845,-164.5300697
-0.106289536,-1.099168969,0.115080021,0.716516093,-2.008088243,-99.82402238
1.496139354,-0.210987058,1.165423816,0.199665513,1.045820399,173.643608
-0.932747982,-0.774093954,-1.038311013,-1.989773637,1.650593309,2.80816285
0.694158741,-0.017849687,1.084715479,-0.169945088,0.591449041,91.01523083
-0.787931628,0.171779691,-0.0559451,0.124223704,-0.390104576,-56.73411241
0.367561178,1.037016153,0.311730311,0.047586452,0.151862358,44.14547344
-0.26228331,0.945578646,-0.279552803,0.985688667,-0.461590679,-13.59150152
2.495001562,-0.060111154,-0.624898414,-1.410411748,-1.039617796,56.33364053
0.688745629,2.795122971,0.944246287,-1.720348411,1.986197322,139.1484469
1.173194581,-0.568434315,0.831466143,-0.138402087,-0.636675906,43.59660909
-1.893333174,0.585074441,0.190335905,-0.998361442,-0.875367535,-172.6115862
1.276151091,-0.984967032,0.364564566,0.123468587,-0.879467505,36.95777475
-0.584459283,0.537434493,-0.623763776,-1.354685238,1.23846379,15.73617709
-0.687614077,-0.127805732,0.458748963,-1.069511676,0.597441502,-13.58696693
-1.255818621,-0.980140073,0.622271598,-0.72356809,-2.699576667,-235.4058546
1.058573989,-0.099191124,-0.11058888,-2.607942757,-0.001189088,13.26348683
-0.250845151,1.645793038,-0.161934892,0.393883305,-0.793112269,-44.80214264
-0.44608779,0.320407053,-0.07275755,-1.015552123,0.053637984,-35.38652893
0.850875235,-0.232726551,0.144861454,0.351051163,-1.532824268,-23.90726719
-0.011437066,0.12138588,-1.305903429,-0.343339947,1.656585602,90.49349888
-1.611139508,0.209380414,0.309605184,0.393772183,-0.617894503,-109.1991504
-0.662475517,0.620309866,-1.06712417,0.458249106,-0.187045676,-38.6271051
-1.312182269,-1.843912038,0.045263603,-0.919707888,-0.338707553,-106.368085
-0.79297185,-0.363318039,-1.096436653,-0.619230492,1.313435086,20.27477855
-0.929183382,-2.088305886,-0.386198148,0.450166583,0.973881933,21.1217171
-1.072210564,-0.592752337,-1.248996493,-1.909585922,0.622279227,-66.86393669
-0.205589915,-0.206431298,0.230086201,0.55767762,0.110960865,18.85714305
1.483318139,1.108878581,1.592833959,-1.38633747,1.340339929,159.2216855
-0.572118317,1.025599874,0.469180719,-0.329384296,-1.489008823,-115.7966364
-1.79376008,0.211399085,-0.637488325,-0.864622387,-1.654197403,-217.4098614
0.885955057,-0.815134582,0.33420334,-0.573424298,-0.245552846,36.77012407
0.266125106,-0.612128569,-0.30779521,1.024706999,-1.304392619,-32.83906194
-0.557929632,-1.768551882,-1.227503567,0.060639012,0.693249792,10.48635528
1.67612982,0.246985603,-0.029017209,1.467300522,-1.863903676,27.34049449
-0.457856131,0.739905628,0.989495093,-0.950589399,1.011857735,31.54698221
-0.288020117,-1.068629377,-1.88826141,2.068187264,0.087528503,27.95932186
-2.504581593,-0.498954469,-0.303705944,-0.106531329,-0.342607362,-160.6822147
-0.690718466,0.690400359,-0.661742144,-0.355492559,-0.583718845,-78.35405954
0.118538519,-0.042179578,0.767834383,-0.117494593,1.307123619,99.19047701
-0.467327338,0.084848869,0.753950425,-0.346689739,1.150905644,50.68778656
1.725828056,-2.980049813,0.760503698,0.774374073,0.250781959,148.4703561
0.415877171,0.780427042,1.763684803,-0.078470429,-1.09594414,-18.61964129
-0.310720652,-1.166562119,-0.244376444,-0.470044531,0.98240135,38.51291718
0.362958706,1.368054093,-0.611030417,-0.473598592,-2.088165843,-109.6443778
-0.521016442,-0.497616843,-0.461520372,1.0318713,-0.10216422,-7.755110129
-0.114234772,0.932228814,-1.203555564,0.979717459,-0.663049157,-24.84246193
0.721456821,-1.147973313,0.31415818,-2.023900211,-0.109951213,3.485027454
-1.058702723,-0.55074007,0.303577401,0.626013157,0.217739143,-22.18455151
-1.436270655,-0.575336911,-0.153453918,-0.741989561,0.131763003,-82.92846612
2.132194954,0.629874898,-0.705001581,2.238653154,-0.853034383,125.4362245
0.993254944,-2.322285614,0.152620207,0.31689466,1.489318621,165.1729553
0.181589435,1.372342485,-1.665442878,-0.036205266,-0.080060064,0.969854457
0.355004091,-1.251228872,-0.092479912,0.399131526,-0.494008261,8.802512874
1.87891356,-1.132364953,0.149980689,-0.106649487,-1.035727512,55.84375737
