,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
4615,154463,1.99807083,1.5935566280000002,-2.970945622,4.135187025,1.9301579269999998,-1.357035982,1.3752873469999998,-0.5780866960000001,-1.94021936,0.37080726,-0.13159609,-0.389224423,0.7067566279999999,-2.35414344,-0.957768374,0.9351864,1.729524679,0.397681843,-1.908915675,-0.180905292,0.125457837,0.53865993,-0.21482257,-0.27407504,0.721686235,0.368983267,-0.056196785,-0.013669938000000001,1.0,'0'
4633,31904,-1.7861315880000002,-0.49801868899999996,2.807850813,0.513738711,0.90472669,-0.286465046,-0.492285717,0.45501054,-0.227988327,-0.769797592,0.139945023,0.389416524,0.331832582,-0.109531255,1.395375339,0.047468623,-0.18918776399999998,-0.565208253,-1.906813264,0.25468276,0.35686927,0.634069506,0.10203097300000001,0.073804169,0.21855814899999998,-0.38666201,0.062247645,0.10679518699999999,45.0,'0'
396,18675,-12.33960316,4.488267302,-16.58707294,10.10727387,-10.42019898,0.130669812,-15.600323300000001,-1.157695981,-5.304630968000001,-12.93892931,8.805681967,-13.55613013,1.16546376,-9.809881502,0.369987279,-9.505210445,-17.54203031,-6.792637787,2.069377449,-0.08550146300000001,-2.0896096330000002,1.7453145,1.376815809,-0.554271418,-1.610740852,0.153725445,1.212477208,-1.869290476,188.78,'1'
3580,60102,-2.427478234,-2.1359434680000002,1.821403146,-2.594095795,-0.047496234000000005,-1.16956986,0.322931409,-0.498157084,-2.091615361,0.800117955,-0.026681104,-0.7966383029999999,0.8210804690000001,-0.9487879090000001,-0.215776095,-0.21535786199999998,0.080752727,-0.72434748,-2.038024488,-1.132485363,-0.424114592,0.14194294,0.900883003,0.394202833,0.71773287,-0.41714722,0.036951856,-0.36685519200000005,130.16,'0'
7331,134838,-0.530172045,1.282593761,1.990407616,2.6125823009999998,0.835090089,1.0715862729999999,0.494464247,0.24197675800000001,-1.412154845,0.46262804399999996,-1.690089936,-0.077697903,1.356941424,-0.659120767,-1.039929973,1.192214163,-1.181723581,0.240038077,-1.7005607319999998,-0.027025255,0.291394019,0.876470083,-0.29183284600000003,0.496001395,0.002383515,0.066278981,0.13678476,0.159308429,15.13,'0'
235,91075,-1.8550607019999998,1.554963607,-1.4058088290000001,0.669327346,-0.28022952,1.178652467,-3.4599790660000003,-2.815154953,1.242228765,-4.15635448,2.209440752,-5.1223141089999995,0.661297106,-3.10393772,-2.410869732,-2.425015632,-3.9606226889999996,-0.12501778800000002,0.6003972879999999,0.536916458,-0.095308307,0.9466289179999999,-0.29740295899999997,-0.36834389100000003,0.19873115600000002,-0.078590592,0.36670935600000004,0.073766717,38.76,'1'
1463,39880,1.03511734,0.9993465659999999,-1.60097174,1.52203156,1.364315844,-0.01434016,0.355806691,0.269243282,-0.279794379,-1.70232288,1.8386062459999999,-0.7265763679999999,-1.6383576290000001,-2.9658820739999996,2.286754764,-0.26142416399999996,4.108374467,-0.549548362,-2.502938896,-0.269538406,-0.08447669599999999,-0.06182985,-0.025011787,-0.998560613,0.45260323,-0.18138610100000002,0.102681879,0.082753415,1.99,'0'
4649,24665,-1.081342984,0.468813786,1.625864166,-1.6351149880000002,-0.512461743,0.306637466,-0.5206661920000001,0.742375497,-0.337790175,-0.36332843600000003,2.263604559,-1.909858494,1.752790369,1.8479027559999999,-0.466289465,-1.182652443,0.855446162,0.841821217,-1.90527403,-0.5056003920000001,-0.559691125,-1.030622558,0.19536677800000002,-0.38547811299999996,-0.61108233,0.624310339,0.146518173,0.066976396,16.0,'0'
4553,75596,-2.29606741,1.910308629,0.776794744,-1.435927231,0.472469407,-0.9357143720000001,1.6136534630000001,-1.002954172,0.421768615,0.792951063,0.29841744800000003,0.644627239,0.705538365,-0.61347329,-0.27094707,-0.11719207599999999,-0.7789019779999999,-1.7259338030000002,-1.9156030240000002,-0.481465362,-0.021800569,-0.654199823,0.12470970099999999,0.39444354299999995,-0.61759163,-0.458550765,-2.1742846030000003,-0.041835656,29.94,'0'
8305,55,-4.575092608,-4.429183775,3.4025850039999996,0.90391468,3.002223774,-0.49107770799999995,-2.705393163,0.666451302,1.922216172,-0.614312027,0.38492657700000005,1.194403452,-1.020718454,-1.246829406,-2.348673437,-0.213437533,-0.100221745,-0.40607307299999995,-1.6375725190000001,-0.9609629340000001,-0.047365029,0.853359935,-0.9716004290000001,-0.114861639,0.408300392,-0.304576466,0.5477847889999999,-0.45629682899999996,200.01,'0'
5780,137501,1.861351894,0.20060632399999997,0.29759761,3.888845743,-0.41466801200000003,0.286732853,-0.610785189,0.19049030399999997,-0.108982762,1.394170168,-1.514125929,-0.695533425,-0.909465312,-0.068829404,-0.429556354,1.181271793,-0.801926033,0.066742451,-1.80658517,-0.359206975,0.16533136699999998,0.562240558,0.209430841,-0.06384448200000001,-0.284159318,0.035282735,0.01394427,-0.034134637,2.27,'0'
7573,146616,-2.667527213,-5.726733514,-3.7176033530000003,-3.6583443289999997,-2.252667664,5.5030213020000005,5.078445611999999,0.40603231700000003,0.025188356000000002,-2.4593575469999998,-0.6833965129999999,0.093889925,0.185558807,0.083794903,-0.520992938,-1.535787931,-0.654781287,1.350420722,-1.68357008,3.018850923,0.497284733,-1.057537695,4.594508565,0.41351499,-1.514360369,-1.238008462,-0.17806081899999998,0.487706121,1669.55,'0'
5484,162231,-1.297325019,1.488433955,1.1285412890000002,2.150779137,0.9917574159999999,0.307578967,0.55374054,0.664907006,-2.16842183,0.510517536,0.269445111,-0.07736590900000001,-0.689960192,0.799007648,-1.421511711,1.836468843,-1.3600114540000001,-0.014859032,-1.8327775519999998,-0.326154709,-0.25980428899999997,-1.353415895,0.20770765600000002,0.605921232,-0.550773592,-0.7969349379999999,-0.192876875,0.080602098,16.22,'0'
5162,148780,1.85295399,0.309071401,0.613034355,3.804760753,-0.39232108299999996,0.457066721,-0.670503802,0.161329614,-0.32613924,1.331904132,-1.1406409640000001,0.293107065,1.073681471,-0.487248025,-0.219722091,1.442242426,-1.1030124940000001,-0.120682264,-1.860414524,-0.226676006,0.040418647,0.224562142,0.337373683,-0.122395441,-0.506660085,-0.18582001399999998,0.040057534,-0.020508281,1.0,'0'
3040,113303,1.710494456,-2.467133552,-0.161199703,-1.654452508,-1.28887879,2.27822156,-2.187046267,0.690656497,-0.5263741470000001,1.200101751,-0.259536533,-0.24811471899999998,1.148441657,-0.97720938,1.618928664,-1.013310691,1.232242754,-1.192282116,-2.1114687869999997,-0.11912703699999999,0.281093603,1.103908318,0.249711556,-0.759872227,-0.8525103,-0.006677165,0.11651184699999999,-0.00336305,193.24,'0'
10841,145566,-5.049665146000001,-3.984821301,1.947209175,0.141638342,5.157244435,-1.9279577,-3.402131903,0.253873017,1.37077366,-0.19796138800000002,-0.299734476,0.861509946,0.376990024,-0.468196913,1.162492261,-0.502656026,0.109486962,-1.5355733390000001,-1.5052814419999998,-2.71199695,-0.47526156,0.797653141,-2.52123967,-0.712554499,0.17772548300000002,-0.014284652,1.127441086,-0.498002811,24.94,'0'
5734,5812,0.975732965,-1.453903065,0.481409745,-1.776971408,-1.072408464,0.794810943,-1.1135205540000002,0.374861266,2.1039984659999997,-0.896763402,1.337010958,-2.449918883,0.14114976,1.747402935,1.477836615,-3.458813345,2.449487543,-0.342517594,-1.8106837969999998,-0.558607334,-0.348902335,-0.236639145,0.10633690400000001,-0.7067057640000001,-0.052058553,0.083662999,0.061561552,0.020382741,119.98,'0'
365,74262,-2.250534809,2.365754878,-2.9554911789999996,0.08979059800000001,-2.830744567,-0.844461639,-0.174061561,-0.407138138,0.174216294,-2.9989262560000003,2.605168575,-3.677716614,-0.9612546359999999,-4.629480997,1.942181613,-4.180378884,-4.605686468,-2.5571841369999997,1.5895822019999999,-0.48653714200000003,0.256559618,-0.466245243,0.291104927,0.24256655300000002,-1.279093712,-1.123534337,-0.630976513,0.326839204,311.28,'1'
5100,166555,1.8475669959999999,-0.255886405,-0.487950469,1.027075035,0.35066690799999994,1.453216525,-0.770679806,0.47150636100000004,0.8483780009999999,0.069282872,-0.290479148,0.589171503,0.372907773,0.015400758999999998,1.613965106,-0.439046441,0.028471481,-1.069909408,-1.866484188,-0.311590131,0.300431921,1.123932724,0.255922688,-0.356277695,-0.278736731,-0.49456186799999996,0.108095035,-0.035280462,1.0,'0'
5112,108137,1.8504185219999998,0.49719894,0.42523896,4.021620474,-0.119010512,0.237854817,-0.439122723,-0.00289874,0.76186286,0.9774480179999999,-0.137831049,-2.375382869,2.184251428,1.237505482,-1.149776661,1.203661093,-0.19818804399999998,-0.22946085100000002,-1.8655848519999998,-0.288482836,-0.334715103,-0.693213115,0.445924989,-0.153991762,-0.593524265,-0.41863641700000004,-0.012117366999999999,-0.029577841,12.13,'0'
9256,121526,1.82129441,-0.115785681,-1.589861204,0.954453205,1.112399521,1.00278455,0.102973119,0.12248541800000001,0.124479195,0.134485352,-0.351680595,0.793112193,1.093075882,0.33217262399999997,1.291298284,-0.7782142059999999,-0.024226262999999998,-1.2631934999999999,-1.58321804,-0.13380479999999997,0.370752838,1.1904558109999999,0.003080841,-0.524073063,0.169870419,-0.350964272,0.04566596,-0.045162798,64.0,'0'
7292,161661,-2.041326539,1.557987705,1.251205259,-1.4988356809999999,-0.0038359270000000003,0.9279929029999999,-2.005093489,-4.926128466000001,-0.040979347,-2.084640893,-1.7015501819999999,0.080976177,-0.9721499640000001,0.40747771,-0.648598995,1.150480199,-0.715141846,0.233491449,-1.703096194,1.177710385,-2.43445186,1.0943940079999999,-0.294041856,0.580236283,0.567327548,0.46772923299999997,0.158184193,0.18335623399999998,9.2,'0'
4596,131034,-1.038660184,0.39865907100000003,0.80933627,2.68238273,2.613788551,-1.152000968,1.110043202,-0.32837777,-1.6806352469999999,0.839683638,-1.6114545580000001,-0.70545333,-0.534571743,0.163301811,-2.064886724,0.40600780200000003,-0.902475365,-0.6552088229999999,-1.910540286,0.02603155,0.109304203,0.15119629,-0.098685831,-0.059035067000000004,0.008271846999999999,-0.166563681,-0.110193258,-0.039296948,3.94,'0'
1644,44151,0.895659283,-0.995167445,1.078410131,0.446763201,-0.684881845,2.131188447,-1.311334554,0.81407958,-0.557801577,0.679726865,1.641892058,0.7773158059999999,-0.447139113,0.085368291,0.890126877,-2.232683464,0.838189766,0.029269901,-2.444035322,-0.551505337,-0.176535637,0.011538143999999998,0.142969152,-1.085914575,-0.125232426,-0.29069567399999996,0.141119663,0.030251594,84.0,'0'
9245,134854,-2.108696718,-2.9941599219999997,1.8150128330000002,-1.4368205569999999,0.046984698,-1.241415886,-1.36321601,0.370739964,0.09242874400000001,0.026172583,-1.45036754,-0.62773685,-0.21017402100000002,-0.547074579,0.424992572,-0.612753274,-0.47294349399999996,1.799860805,-1.58369621,0.582490426,0.160926903,0.131382978,0.927436655,-0.031147274,-0.8481845929999999,1.150627574,0.235209243,0.29826204100000003,220.0,'0'
1258,69506,-0.246079183,-0.46424087700000005,1.222696099,-2.498027719,-0.37442891799999994,0.717439065,-0.553178986,0.44290811399999996,-2.135640161,0.885355069,0.541290731,-0.597355105,0.27919296600000004,-0.37153605700000003,0.930066207,-1.5662661519999999,1.529697171,-2.032811703,-2.607691913,-0.399012926,-0.025178054,0.528911975,0.176299867,-0.681122984,-0.566447603,-0.298109553,0.37856792200000006,0.090770405,10.0,'0'
6603,34931,0.9481968479999999,-0.39367240299999995,1.1147488890000001,1.149291773,-0.332114537,1.801375964,-1.002597501,0.7874677,1.136484754,-0.34612884200000005,-0.132705522,-0.069708048,-1.777273614,0.108423256,1.460025123,-1.1039295740000001,1.0535653040000001,-1.7899337,-1.751461387,-0.363961893,0.042225625999999995,0.374490628,0.135728347,-1.004569356,0.038891182999999996,-0.27543772899999996,0.13085303,0.021334456,18.2,'0'
5773,150651,1.236221957,-0.537301079,-1.255165987,4.000322801,0.132477003,-0.297480372,0.842400351,-0.329673008,-1.18085007,1.3720941169999998,-1.212222972,-0.355623536,0.23241961600000002,0.47204795200000005,-0.27076720600000004,0.99329789,-0.96878342,-0.11183324900000001,-1.8072184709999999,0.482710796,0.446874483,0.454464741,-0.287666518,-0.09931170199999999,0.011407489,0.099114069,-0.116456645,0.011985484,379.29,'0'
7110,145323,-1.610080442,0.961196898,0.496350079,-1.183316557,-0.400065264,-0.7935864309999999,-0.211530052,0.792760149,0.48710599200000004,-1.297283052,-1.3439988880000002,0.9402611240000001,1.0443301870000001,-0.001930354,-0.492717254,0.7416469459999999,-0.807268456,0.161124598,-1.7155331269999998,-0.47832745600000004,0.35104478200000006,1.077610695,0.00037406099999999997,-0.046260203,0.43520005,-0.316280053,-0.15977855400000002,-0.093785715,8.73,'0'
2666,41370,-0.8599433259999999,1.068104763,2.1172761469999997,1.043114463,0.485673205,-0.306091716,0.939139174,0.036571699,-0.736924723,-0.488138687,-1.2894150420000001,0.20579471800000002,0.20066412,-0.496168117,-2.202491863,0.6115509020000001,-0.811200832,-0.605640973,-2.171975876,-0.259499073,0.021109385,0.114532607,-0.276525994,0.395451234,0.340765416,-0.24900867,0.053067179000000006,0.10685781300000001,11.39,'0'
8526,46083,-1.104434705,1.0560901109999998,0.85247371,-0.145496024,0.605636616,1.0240309029999999,0.204271,0.680566938,-0.216478528,-0.482133142,0.619136449,0.092644895,-0.409062285,-0.178443242,2.05398016,-0.83467383,1.284984511,-2.020865623,-1.6236945269999998,-0.143271511,-0.135117558,-0.21275725899999998,0.238630702,-1.036248392,-0.49255847399999997,0.15423610599999998,-0.241472595,-0.19276264899999998,15.98,'0'
1319,135775,-0.080858154,0.917817828,0.259562146,2.5253017559999997,1.052575355,2.7364190319999997,-0.556578489,1.321302392,-1.071953315,0.682206557,-0.187339575,0.046662572,-0.534826739,0.279126542,-0.96819736,0.91902859,-0.571026971,-0.31438652100000003,-2.5719169440000003,-0.470003922,0.430988894,1.185999627,0.172062016,-0.991374888,-1.02049803,-0.008884893,-0.001291833,-0.048751247000000004,11.78,'0'
5873,116921,1.757258592,-0.023838032000000002,0.9444934709999999,3.773187993,-0.8206663409999999,0.855770742,-1.165241238,0.483431896,-0.100728957,1.532902903,0.33062171,0.084458046,-0.698884652,-0.11709321800000001,-0.586136978,1.8358463969999999,-1.28573565,0.880416298,-1.7980011759999999,-0.300174547,0.281617243,0.811455265,0.275421037,-0.041433162999999995,-0.586655048,-0.045673328,0.041142717999999995,-0.027230161,12.13,'0'
250,20332,-15.27136186,8.326581061,-22.33859051,11.88531289,-8.721334356,-2.324306949,-16.19641866,0.51288182,-6.3336851560000005,-13.17519808,9.939819742000001,-14.2254557,0.716033665,-14.00477618,-0.329447848,-8.059419407,-12.12200882,-4.7997101330000005,0.6862271640000001,0.993121017,-2.356896279,1.068019177,1.085617167,-1.0397970779999999,-0.182006136,0.649920861,2.149247078,-1.406811332,1.0,'1'
5076,69829,1.0477873309999999,0.11641224800000001,0.30972198,0.558495027,0.23068585100000003,0.7631922109999999,-0.281392147,0.406797962,0.07731560400000001,-0.457648357,1.088183338,0.41898694799999997,-0.46540353,-0.036390049,2.220841895,-0.8564268009999999,1.3490050409999998,-2.281195312,-1.8680653759999999,-0.265506162,-0.153478231,-0.319490616,0.30453164,-0.6917455509999999,-0.160733853,0.204768845,0.04526854,0.01803004,0.99,'0'
4053,68347,-0.9749405090000001,0.6896339159999999,0.82391169,-0.923400533,1.579553252,-1.074995983,1.055521749,-0.09484945199999999,-0.5889767379999999,-1.3035145540000002,1.70090771,-0.110900951,-1.238956749,-1.305445021,-0.59370215,0.939872522,0.384019265,0.371748735,-1.97349327,-0.111182398,-0.015863128,-0.11506431199999999,-0.247860579,-0.14118028,0.127221605,0.03204228,-0.15655162,-0.10390484800000001,0.76,'0'
10168,162551,1.8825621909999999,0.34219093100000003,0.033758765,3.961669297,-0.130341063,0.165771787,-0.28616863,0.019943536,-0.351115752,1.337150662,-1.469521274,0.07772147,0.336658334,-0.335716631,-1.273796293,0.752279501,-0.6779262090000001,-0.232348815,-1.538545773,-0.28166195,0.178183531,0.737938311,0.09847108,0.055611428,-0.002959372,0.125594641,0.006066891,-0.039888804,3.03,'0'
273,27252,-25.94243445,14.60199804,-27.36865029,6.378394608,-19.1040334,-4.684806204,-18.26139293,17.05256631,-3.74260501,-8.23372137,4.664836254,-6.52566786,0.9237585890000001,-6.325974612,-0.070223703,-5.838360219,-12.06169571,-4.773348513999999,0.852969608,1.66730429,1.784315984,-1.917759213,-1.235787439,0.161104732,1.820378041,-0.219359059,1.388785762,0.40680965,99.99,'1'
7509,31544,0.737341848,-0.223834735,1.711507996,2.78872023,-1.284313909,-0.185321705,-0.396346639,0.01968544,-0.30192679899999997,0.513900593,0.023943432,0.6483596189999999,1.293824102,-0.367574387,0.960086282,1.121970643,-0.798264812,0.190099297,-1.68849471,0.300377049,0.39016986200000003,0.765316465,-0.132991677,0.957454852,0.14975602,0.054708344000000006,0.019948738,0.08137553900000001,186.27,'0'
825,163709,-1.175172431,0.417263069,-0.34749104299999994,-0.860439573,1.41015378,0.003726599,0.806231405,0.40710038,-2.360401044,-0.24271669999999998,-0.651229652,0.200734246,0.589055688,0.8574607390000001,0.055580732,-2.568525091,0.569789891,-0.41916841200000005,-2.93247737,-0.623378509,0.019300275,0.295732066,-0.18490721699999998,-1.066885413,0.346389825,-0.479915556,0.025268567000000002,-0.025736422000000002,41.16,'0'
2077,164209,-9.718506835,5.13602559,-3.9337032260000004,-3.956916831,-0.960876607,5.38200054,-4.292112657,-5.299998743,4.993699427,7.883153707000001,-0.215726432,0.758815861,0.08935197199999999,-1.648128476,1.216583993,-1.155932164,-0.30627249,1.5310928,-2.319159445,1.615856045,2.092446432,-1.154680182,1.201690199,0.510637682,0.6035369,-0.022477251,1.0606976959999999,0.897572571,30.0,'0'
8390,170764,-4.325801274,4.0054040639999995,-4.1840050589999995,-0.746587812,-1.3660476480000001,0.146555619,-2.2156684159999998,3.848841342,-0.01384052,-0.60445251,-1.078097406,1.313404622,0.08998925699999999,1.183372085,0.416665367,0.246036178,2.565008695,-1.428176104,-1.6329789680000002,-0.078239018,-0.129393661,-0.7545270390000001,0.649245196,-0.49008406600000004,-0.12577394,0.258959652,0.008881607,-0.016449481999999998,8.93,'0'
6169,168257,1.859175671,0.218099706,0.599019345,3.808393782,-0.512336118,0.419939657,-0.762784899,0.20912918600000002,-0.135749636,1.367543555,-1.440518969,-0.29259791,0.09405384900000001,-0.320747772,-0.125732775,1.594499066,-1.1431277579999999,0.165719822,-1.779117805,-0.27615129899999996,0.046401942,0.185667322,0.320045174,-0.172866535,-0.511897513,-0.160553964,0.032201323,-0.021950348999999997,3.47,'0'
1395,57877,-1.84360293,0.541718189,2.019517975,0.8206782109999999,1.386017307,-0.357827842,0.972733417,0.10770943300000001,-1.733089629,-0.141144366,1.4682748509999999,1.0482072690000002,0.740305276,0.145671961,-1.251332973,0.957200113,-1.160759374,-0.613531622,-2.534176993,-0.24006313899999998,0.013361713,-0.119119019,0.174961077,0.202372894,0.598029554,-0.361679983,-0.12131086099999999,0.078231677,36.51,'0'
10680,163093,-1.335453716,-0.41283662299999996,1.933911736,-1.543046046,-0.03305551,2.264881781,-1.4899737869999998,1.339470676,-1.234783374,-0.24679537,0.7309785,0.559278288,0.800654887,-0.066185112,1.245485191,-1.2924006209999999,0.245141411,1.1957720379999999,-1.5127625830000002,-0.34813088600000003,0.061427978,0.434134888,-0.156293415,-0.708985648,-0.125567626,0.88666475,-0.0081678,-0.07426843799999999,16.85,'0'
687,131770,-1.143259614,0.488553025,3.496002105,2.382585717,0.8627250340000001,3.230887446,-0.35263057700000006,0.9137339879999999,-0.168260329,0.023835386,-1.500332351,-0.32318131699999997,-0.406690269,-1.335429419,-1.409156892,0.204458785,-0.05117499599999999,-1.196025383,-3.127027845,-0.161037744,0.16508340300000002,0.848504303,-0.31247757800000003,-0.36277561,0.274361438,0.130332334,-0.040912562,-0.147587248,17.23,'0'
155,68207,-13.19267096,12.78597064,-9.906650021,3.320336883,-4.801175932,5.760058556000001,-18.75088916,-37.35344264,-0.39153974399999997,-5.052502367,4.406805524,-4.610756477,-1.90948797,-9.072710934,-0.226074451,-6.211557482000001,-6.248145353,-3.149246695,0.051576119000000004,-3.493049915,27.20283916,-8.887017141,5.303606904,-0.639434802,0.263203123,-0.10887693,1.269566355,0.9394073629999999,1.0,'1'
10068,168810,-3.6334788330000003,3.1092005910000005,0.09612198,0.485397756,-2.088298394,4.511147453,-9.849372536,-18.53830748,-2.715822955,-2.7819681469999997,-0.248354806,2.6750054569999997,-0.058377728,2.401275611,-0.107886085,0.228484802,0.424921204,2.780578769,-1.54183144,3.970437305,-8.166336402,2.618667751,0.527961581,-0.593375239,0.6895656,-0.288226031,-0.010078673,0.440019082,10.2,'0'
2991,64236,-1.4222244780000002,-1.01217359,0.725123622,-0.903207909,1.162663212,0.354971466,0.891193783,0.209898975,0.232292479,-0.7158284779999999,0.44392793700000005,0.190631075,-0.8892737470000001,0.10143660199999999,0.512508538,-1.530289931,0.970745649,-2.583461561,-2.119567818,0.5246857189999999,0.28708855699999997,0.723809765,0.6816799290000001,-0.589274649,-0.75533856,0.9112941109999999,0.108836465,0.017855844,206.0,'0'
311,40919,-2.740482502,3.65809482,-4.11063552,5.340241669,-2.66677476,-0.092781815,-4.388698809,-0.280132706,-2.821894582,-4.466284163,3.9697998119999998,-7.346716786,-1.16331177,-8.225568912,0.825001832,-6.772867034,-8.815785426,-4.568859284,1.1265986559999999,0.18532527,2.417495412,-0.09771195099999999,0.38215450700000003,-0.15475652,-0.403955926,0.27789493,0.8300616390000001,0.21869044199999998,112.33,'1'
11370,43260,0.975129348,-0.7624089940000001,0.7177462309999999,0.7600182,-0.9892016579999999,0.106842509,-0.427698829,-0.027597071,-0.80274791,0.602600651,-0.46527500899999996,0.7726295679999999,1.495022289,-0.384484576,0.345061409,-1.7834437509999999,0.168526039,0.651173013,-1.481970015,-0.20594791699999998,-0.249923392,-0.34145628200000006,-0.08908388,0.085156205,0.36088012700000005,-0.325962605,0.067778597,0.05898296,153.52,'0'
5546,118446,-0.929972763,-0.34770883,2.386876849,-1.991573979,-0.35207805600000003,0.218898989,-0.43358315399999997,0.257924361,-0.839040549,-0.343539232,-1.399465765,-0.44943601200000005,0.973340067,-0.6833735479999999,0.779607808,-0.20110768399999998,-1.028162393,1.978782859,-1.827773897,-0.256421244,-0.099468006,-0.049031924000000005,-0.164994061,0.472085001,0.254791814,0.620743663,0.003286722,0.079247762,45.9,'0'
10063,167695,1.885296855,0.49546697100000003,-0.5141831379999999,3.909907421,0.38978265,0.17712399899999998,0.10527712199999999,-0.039336301000000004,-0.742316213,1.350556162,-1.0666059829999999,0.227024465,0.296152967,-0.086847546,-1.515780796,0.289646737,-0.37163519899999997,-0.7528528809999999,-1.5419904709999999,-0.266366316,0.105140434,0.473837556,0.162045485,1.094562086,0.104430676,0.042469852999999995,-0.024939758,-0.039349389,7.56,'0'
1497,81858,-1.045990003,-0.57799365,1.30804815,-0.21079058899999997,1.63528615,0.0622976,-0.40615765,0.572023197,-0.13621546199999998,-0.684477303,0.690211748,0.41757695,-0.475768684,0.36049205700000003,1.4967396480000001,-0.816388188,0.642408989,-2.436251807,-2.492474918,-0.070611718,0.044564284,-0.149034154,0.461966628,-0.682260878,-0.674350398,-0.004330464,-0.017090308000000002,-0.015187253000000001,1.98,'0'
4747,88414,1.89787612,0.26923430800000003,-2.212360838,2.601968896,2.899109329,4.057095917,-0.341918645,0.897077053,-1.248420528,1.5536352530000002,-0.34496121700000004,-0.368749221,-0.117355535,0.5895270229999999,0.140210945,0.873878832,-1.024037023,-0.29763106300000003,-1.895784845,-0.17550488600000003,0.251322555,0.577792261,0.08569074900000001,0.692001185,0.14166588,0.158020031,-0.026987106,-0.054327019000000004,22.5,'0'
3211,155732,-2.378731254,-3.403316694,-2.893514223,-1.699080689,1.7205412230000001,-2.4565064690000002,1.055357138,-0.11462398800000001,-1.587446415,-0.32236447,-1.680883885,-0.18687337899999998,0.207225446,1.013532253,-1.5613852169999998,-1.61276207,-0.224723625,0.727407079,-2.093300793,0.7191634159999999,0.607920013,0.5731818320000001,0.931192334,0.6744869920000001,-1.211089447,1.031493135,-0.026122685,-0.158366079,375.65,'0'
10088,71255,-1.239109545,0.9879225629999999,1.487009297,-0.562312013,1.07192193,0.16196316300000002,1.005217725,0.045766289,-0.096558605,-0.972942821,-1.567865319,0.035671845,-0.078173275,-0.297693837,-1.1959625170000001,0.028592901,-0.656015319,-0.76756211,-1.5412921880000001,-0.328017088,-0.08483106300000001,-0.23353600000000002,-0.506924873,-0.776367123,0.8982895329999999,-0.528684943,-0.246607298,0.06414483900000001,9.5,'0'
9067,71120,1.143271313,-0.58329807,1.511874385,0.8752934659999999,-1.539066702,0.046690532,-1.002326717,0.171303605,-0.289035936,0.605546693,-0.309977295,0.502483284,0.36422180600000004,-0.480865496,0.18528398899999998,-1.8374651119999998,0.45789388200000003,0.635532511,-1.592956825,-0.543764014,-0.349746624,-0.339575654,0.157212076,0.564371643,0.15179483400000002,-0.396922309,0.11172621,0.04863636599999999,28.19,'0'
6572,124423,1.802428879,0.128245385,0.077070011,3.800282593,-0.113171743,0.695277823,-0.53597848,0.192252014,-0.269251715,1.349450581,-1.465141706,-0.23679830300000002,0.167111794,-0.295512286,-0.537224457,1.227611083,-0.9593414029999999,0.14777469599999998,-1.753763213,-0.166430779,0.243671207,0.704828221,0.145275052,0.721271654,-0.17447412199999998,0.049871072999999995,0.0042791290000000004,-0.018402192,45.39,'0'
11071,63431,1.094838595,0.477539946,0.687194605,2.473990712,-0.013768171000000001,0.025654716,0.057106345,-0.023835613,-0.7872961390000001,0.612387856,-0.228936223,0.445169949,0.981324292,0.054659398,0.6765517940000001,0.35597217700000006,-0.42045283200000005,-0.6142206379999999,-1.495356506,-0.068084874,0.200188187,0.604779442,-0.121773305,0.124731278,0.550250583,0.179766432,0.012433796,0.024659652,29.99,'0'
10466,47273,-0.6994689540000001,0.93607301,1.315782823,-0.76886392,0.624060147,-0.624611069,1.0624792809999999,0.034519207999999996,-0.596753571,-0.769322695,0.540235699,0.207432052,-0.845297834,0.48397471200000003,-0.96299068,0.911760537,-1.404363574,0.502753479,-1.523214071,-0.30270078300000003,0.152956783,0.28370852,-0.310710823,-0.02621139,0.245928683,-0.671702316,0.065745142,0.10461334900000001,11.74,'0'
1423,144348,-1.124682221,0.211061312,-1.126066426,-0.710650564,2.3034954219999997,0.16014361300000002,0.273846949,0.7414198609999999,-0.530056836,-1.6191351330000001,0.48830694399999997,0.9049142020000001,0.504480505,-0.657939352,0.166537254,-0.9300634329999999,1.8525899680000002,-2.2208269609999998,-2.5223737280000003,-0.16010994,0.212203613,0.40438118100000003,0.302094932,-0.265548083,-1.432144523,0.118022135,0.15660991900000001,0.06909521,4.7,'0'
1903,80771,-5.739010995,2.8124452939999998,-3.062479476,0.09015466800000001,-1.623722154,-2.046253882,-1.361293406,2.767773525,-0.656876538,-1.54021415,-1.050188718,1.36698307,1.088449222,0.243544911,-0.35040171200000003,2.00982003,1.3595287569999999,0.623612363,-2.371297544,-0.73521316,0.20462623,-0.16640871,-0.531140162,0.296739947,0.270895533,-0.7850669790000001,-1.08540259,-0.39484273,1.0,'0'
3645,43346,-1.14409714,-0.162682411,1.771221959,-2.851660897,-0.104108534,-0.310594964,0.221958612,0.29266493600000004,-1.322812534,-0.148824544,0.780624193,-0.162355573,-0.794552155,0.18413310100000002,-0.44586056700000004,-0.49135914299999994,-0.6798407959999999,0.8368924390000001,-2.0297032059999998,-0.345826316,-0.622207176,-1.591633549,0.11117239400000001,-0.361878807,-0.062256419,0.864945092,0.134197222,0.092966533,48.0,'0'
